job_id,employer_name,employer_logo,employer_website,employer_company_type,job_publisher,job_employment_type,job_title,job_apply_link,job_apply_is_direct,job_apply_quality_score,apply_options,job_description,job_is_remote,job_posted_at_timestamp,job_posted_at_datetime_utc,job_city,job_state,job_country,job_latitude,job_longitude,job_benefits,job_google_link,job_offer_expiration_datetime_utc,job_offer_expiration_timestamp,job_required_experience,job_required_skills,job_required_education,job_experience_in_place_of_education,job_min_salary,job_max_salary,job_salary_currency,job_salary_period,job_highlights,job_job_title,job_posting_language,job_onet_soc,job_onet_job_zone,job_occupational_categories,job_naics_code,job_naics_name
CX1F4FvD5vMkVMrCAAAAAA==,Thomson Reuters,https://app-data.gcs.trstatic.net/wel-trdotcom/static/tr-logo-schema.png,http://www.tr.com,Information,Thomson Reuters Careers,FULLTIME,Sr MSSQL Database Administrator,https://careers.thomsonreuters.com/us/en/job/JREQ170751/Sr-MSSQL-Database-Administrator,False,0.9028,"[{'publisher': 'Thomson Reuters Careers', 'apply_link': 'https://careers.thomsonreuters.com/us/en/job/JREQ170751/Sr-MSSQL-Database-Administrator', 'is_direct': False}, {'publisher': 'The Muse', 'apply_link': 'https://www.themuse.com/jobs/thomsonreuters/sr-oracle-database-administrator-24edc2', 'is_direct': True}, {'publisher': 'Adzuna', 'apply_link': 'https://www.adzuna.com.mx/details/4581846256', 'is_direct': False}, {'publisher': 'BeBee México', 'apply_link': 'https://mx.bebee.com/job/20240321-9b4f49f6ba1bfbaeedd29df3a0864adf', 'is_direct': False}, {'publisher': 'Levels.fyi', 'apply_link': 'https://www.levels.fyi/jobs?jobId=142674527529116358', 'is_direct': False}, {'publisher': 'Jooble', 'apply_link': 'https://mx.jooble.org/jdp/3575362992070170995', 'is_direct': False}, {'publisher': 'Talent.com', 'apply_link': 'https://mx.talent.com/view?id=4300829d7b39', 'is_direct': False}, {'publisher': 'Expertini', 'apply_link': 'https://mx.expertini.com/jobs/job/sr-oracle-database-administrator-ciudad-de-mexico-thomson-reuters-4300829d7b/', 'is_direct': False}]","Sr MSSQL Database Administrator

Behind every great on-line eCommerce site and technology service is an equally great database.  These databases provide mission critical data processing services and it takes highly skilled DBA’s to build and maintain these systems.  To meet the challenges of our fast growing business products and services lines, we need to grow our DBA team.  We’re looking for exceptional DBA’s who are interested in using the latest database technologies to deliver industry leading systems, with results that go directly to the bottom line.

                                                                                                                                                            

Thomson Reuters (TR) is the world’s largest international multimedia company.  With approximately 50,000 employees, TR has more than 300 offices in 93 countries.  The technology organization within TR is a centralized unit providing shared software and services to TR business units across the globe. 

We are looking to add a Senior Database Engineer to our SQL Support database team.  This global team interacts directly with key technical groups, collaborating to implement change and provide support for major databases systems that deliver data to the critical, revenue generating applications that drive the TR business.  These systems rely upon MS SQL and Sybase database software running on versions of Windows operating systems.

About the role:

Technology (70%)

Database Support
• Provide primary support for critical, complex production MS SQL databases
• Troubleshoot, investigate and drive resolution of incidents
• Work closely with internal technical teams during incident resolution and root cause analysis
• Coordinate interaction with vendors, creating service requests and escalating as needed to ensure timely resolution
• Provide problem management and resolution for repeat issues
• Make recommendations and contribute to the design and development of long-term solutions
• Respond to inquiries from business partners related to performance, application errors, storage capacity, etc.
• Review and execute medium to low risk changes including DDL, database configuration changes, patching, and well defined, well documented upgrades
• Participate in new system builds;  create databases, schemas and deploy standard jobs and monitoring
• Through review and solid handoffs, ensure system supportability prior to production utilization
• Adhere to documented change and incident management policies
• Use established Shared Services support processes and tools to document and track problem resolution
• Develop technical documentation for use in future incident resolution
• Provide support outside of normal office hours only on rare occasions (emergency and infrequent pre-planned occurrences)

Ongoing Education and Training
• Learn and stay current on the features and functionality of MS SQL databases, focusing on technology to improve performance, availability, reliability, stability and work efficiencies.
• Learn and stay current on standard database solutions designed by the Systems Engineering Database group.

Leadership and Communication (15%)
• Translate highly technical solutions/problems into clear language useful to audiences at varying technical levels
• Prepare high quality technical documentation, present it clearly to interested parties
• Communicate in a professional manner when interacting across staff levels and internal/external customers
• Mentor and coach database engineers
• Research and develop team leadership skills.

Management and Administration (5%)
• Contribute to and influence a variety of work streams concurrently
• Set individual goals that are consistent with business goals
• Participate in initiatives to define, measure, and report on database quality and stability

Business Acumen and Strategy (10%)
• Has broad knowledge of Thomson Reuters product lines and supported technologies
• Proactively generates relevant ideas for new and improved operations or use of technology
• Understands the impact of new projects and technical impacts to supported systems
• Collaborates with peers, Design & Engineering DBAs and managers to determine system strategy and how best to implement and support it

About you:
• Bachelor's Degree — Computer Science, technical or engineering degree preferred
• 5+ years experience providing 24x7 support for MS SQL 2005/2008/2012/2014/2016 on windows (2008/2012/2016 preferred)
• Strong quantitative, analytical, communication and verbal skills with a strong customer service focus
• Ability to problem solve in high pressure situations
• Ability to work as part of a team, as well as independently toward assigned goals
• Preferable 2+ years experience with  batch scripting
• Preferable 2+ years in a development or support organization supporting large applications

What’s in it For You?

You will join our inclusive culture of world-class talent, where we are committed to your personal and professional growth through:
• Hybrid Work Model: We’ve adopted a flexible hybrid working environment for our office-based roles while delivering a seamless experience that is digitally and physically connected.
• Culture: Globally recognized and award-winning reputation for equality, diversity and inclusion, flexibility, work-life balance, and more.
• Wellbeing: Comprehensive benefit plans; flexible and supportive benefits for work-life balance: two company-wide Mental Health Days Off; work from another location for up to a total of 8 weeks in a year, 4 of those weeks can be out of the country and the remaining in the country, Headspace app subscription; retirement, savings, tuition reimbursement, and employee incentive programs; resources for mental, physical, and financial wellbeing.
• Learning & Development: LinkedIn Learning access; internal Talent Marketplace with opportunities to work on projects cross-company; Ten Thousand Coffees Thomson Reuters café networking.
• Social Impact: Nine employee-driven Business Resource Groups; two paid volunteer days annually; Environmental, Social and Governance (ESG) initiatives for local and global impact.
• Purpose Driven Work: We have a superpower that we’ve never talked about with as much pride as we should – we are one of the only companies on the planet that helps its customers pursue justice, truth and transparency. Together, with the professionals and institutions we serve, we help uphold the rule of law, turn the wheels of commerce, catch bad actors, report the facts, and provide trusted, unbiased information to people all over the world.

#LI-SB3

Do you want to be part of a team helping re-invent the way knowledge professionals work? How about a team that works every day to create a more transparent, just and inclusive future? At Thomson Reuters, we’ve been doing just that for almost 160 years. Our industry-leading products and services include highly specialized information-enabled software and tools for legal, tax, accounting and compliance professionals combined with the world’s most global news services – Reuters. We help these professionals do their jobs better, creating more time for them to focus on the things that matter most: advising, advocating, negotiating, governing and informing.

We are powered by the talents of 25,000 employees across more than 75 countries, where everyone has a chance to contribute and grow professionally in flexible work environments that celebrate diversity and inclusion. At a time when objectivity, accuracy, fairness and transparency are under attack, we consider it our duty to pursue them. Sound exciting? Join us and help shape the industries that move society forward.

Accessibility

As a global business, we rely on diversity of culture and thought to deliver on our goals. To ensure we can do that, we seek talented, qualified employees in all our operations around the world regardless of race, color, sex/gender, including pregnancy, gender identity and expression, national origin, religion, sexual orientation, disability, age, marital status, citizen status, veteran status, or any other protected classification under applicable law. Thomson Reuters is proud to be an Equal Employment Opportunity/Affirmative Action Employer providing a drug-free workplace.

We also make reasonable accommodations for qualified individuals with disabilities and for sincerely held religious beliefs in accordance with applicable law.

Protect yourself from fraudulent job postings click here to know more.

More information about Thomson Reuters can be found on https://thomsonreuters.com.",False,1694736000,2023-09-15T00:00:00.000Z,Ciudad de México,CDMX,MX,19.432608,-99.13321,,https://www.google.com/search?gl=us&hl=en&rciv=jb&q=database+administratorsin+mexico&start=0&ibp=htl;jobs#fpstate=tldetail&htivrt=jobs&htiq=database+administratorsin+mexico&htidocid=CX1F4FvD5vMkVMrCAAAAAA%3D%3D,,,"{'no_experience_required': False, 'required_experience_in_months': 60, 'experience_mentioned': True, 'experience_preferred': True}",,"{'postgraduate_degree': False, 'professional_certification': False, 'high_school': False, 'associates_degree': False, 'bachelors_degree': False, 'degree_mentioned': True, 'degree_preferred': False, 'professional_certification_mentioned': False}",False,,,,,{},Database administrator,en,15114100,4,['Technology Careers'],511210,Software Publishers
EanWAifx0CnoU-L1AAAAAA==,Celanese International Corporation,https://investors.celanese.com/celanese/img/celanese-logo.jpg,,,Career-Celanese.icims.com,FULLTIME,SQL Server Database Administrator,https://career-celanese.icims.com/jobs/17166/sql-server-database-administrator/job,True,0.6501,"[{'publisher': 'Career-Celanese.icims.com', 'apply_link': 'https://career-celanese.icims.com/jobs/17166/sql-server-database-administrator/job', 'is_direct': True}]","Overview

Celanese is a global leader in chemistry, producing specialty material solutions used across most major industries and consumer applications. Our businesses use our chemistry, technology and commercial expertise to create value for our customers, employees and shareholders. We are committed to sustainability by responsibly managing the materials we create for their entire lifecycle and are growing our portfolio of sustainable products to meet increasing customer and societal demand. We strive to make a positive impact in our communities and to foster inclusivity across our teams. Celanese is a Fortune 500 company that employs approximately 12,400 employees worldwide with 2023 net sales of $10.9 billion.

Responsibilities
• Responsible for the daily operation and performance of SQL Server instances in both on-prem and Cloud environments
• Installation and configuration of database server instances, according to Celanese standards and best practices
• Troubleshoot database server service outages as they occur, including after-hours and weekends
• Monitor database servers for required maintenance, including database backup and disaster recovery, database version lifecycles and patching
• Review and execute database change scripts provided by third party vendors and application development teams, providing guidance and modifications as needed
• Follow Celanese standard ITIL and DevOps processes for Incident and Change Management
• Review and maintain proper database security, applying least privilege model
• Monitor and troubleshoot database performance utilizing best practices for optimizing hardware, O/S and instance configuration, and database architecture design
• Create and maintain database inventory information

Qualifications

REQUIRED SKILLS:
• Strong technical skills and at least 2 years of experience supporting SQL Server* Capability to work with project managers and service delivery owners, and development teams to help design and document support processes.* Candidate must be able to communicate effectively, while working in a team environment. Excellent written, verbal and communication skills are required. Proficiency in MS Word, Excel and Outlook are part of this requirement.* Candidate must understand ITIL and DevOps change management processes.

NICE TO HAVE:
• Windows Server administration skills * Experience with Service Now* Technical experience with Powershell or similar scripting language for automating database maintenance activities.* Knowledge and experience with HA failover clustering and availability groups* Knowledge and experience with Oracle RDBMS* Experience utilizing SQL Server TDE* Microsoft Azure (fundamentals or data) certification * Knowledge and experience of VEEAM for database backup and recovery",False,1699516800,2023-11-09T08:00:00.000Z,Ciudad de México,CDMX,MX,19.432608,-99.13321,,https://www.google.com/search?gl=us&hl=en&rciv=jb&q=database+administratorsin+mexico&start=0&ibp=htl;jobs#fpstate=tldetail&htivrt=jobs&htiq=database+administratorsin+mexico&htidocid=EanWAifx0CnoU-L1AAAAAA%3D%3D,2025-11-09T08:00:00.000Z,1762675200.0,"{'no_experience_required': False, 'required_experience_in_months': 24, 'experience_mentioned': True, 'experience_preferred': False}",,"{'postgraduate_degree': False, 'professional_certification': False, 'high_school': False, 'associates_degree': False, 'bachelors_degree': False, 'degree_mentioned': False, 'degree_preferred': False, 'professional_certification_mentioned': True}",False,,,,,{},Database administrator,en,15114100,4,,,
3zNayE6MZ8pozqJ1AAAAAA==,DigitalOnUs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRehnpB1aAN4PLpmpiWNGaOrDIBMe8WIGuC9vc0&s=0,http://www.digitalonus.com,,Wellfound,FULLTIME,Database Administrator (DBA),https://wellfound.com/jobs/2831790-database-administrator-dba,True,0.6668,"[{'publisher': 'Wellfound', 'apply_link': 'https://wellfound.com/jobs/2831790-database-administrator-dba', 'is_direct': True}, {'publisher': 'Adzuna', 'apply_link': 'https://www.adzuna.com.mx/details/4397836259', 'is_direct': False}, {'publisher': 'Startup Jobs', 'apply_link': 'https://startup.jobs/database-administrator-dba-digital-on-us-4810032', 'is_direct': False}, {'publisher': 'Indeed', 'apply_link': 'https://mx.indeed.com/viewjob?jk=c9602ab85d08fc01', 'is_direct': True}]","This position's location is Hybrid model in Mx City (Tecnoparque) due to the client's requirement for the hybrid working from home scheme. 2 day per week at office.

Database Administrator (DBA)

Database Administrator:
• excellent problem-solving and analytical skills

• good communication, teamwork and negotiation skills

• familiarity with the main data manipulation languages and the principles of database design

• the ability to work to tight deadlines under pressure

• good organizational skills

• flexibility and adaptability

• the ability to create and maintain strong working relationships with colleagues and customers

• business awareness and understanding of business requirements of IT

• a willingness to keep up to date with developments in new technology

• a commitment to continuing professional development (CPD

• an understanding of information legislation, such as the Data Protection Act.

Roles & Responsibilities:
• Database patching and upgrades
• Database Builds Oracle , Cassendra
• Os patching support
• Support Database failover activities
• Support user maintenance activities
• Take Data copy from Prod to Lower and Lower to Lower environments
• Super cluster support
• Support Replication technologies Sharefelx, Golden Gate/IBM CDG
• KVDB support
• Support Rehydration’s in AWS environment.
• Should be well aware of at least 2 DB platforms like – Oracle, Cassandra, RDS, KVDB, couch DB, Mongo, PostgreSQL, MS SQL.
• Experience with running Jenkin jobs and ansible scripting.

If you apply for this opportunity we will get you resume and its contain personal data whose treatment has been authorized by its owner for Digital OnUs, S. de RL de CV (the ""Company”). If you are not the owner of this information or have no relation whatsoever with the subjects treated in it, you are requested in the most attentive way not to make copies of it and / or its attached files and delete it immediately, under the risk of being considered as responsible for the unauthorized treatment of personal data in accordance with the Federal Law on Protection of Personal Data Held by Private Parties, its Regulations, and other applicable regulations. If you are the owner of personal data in possession of the Company and wish to obtain further information regarding the processing of your personal data or the exercise of your ARCO rights, please consult our integral privacy notice on the website https://www.digitalonus.com/privacy-policy/

DigitalOnUs focuses on Information Technology, Cloud Computing, Business Services, CRM, and Robotics. Their company has offices in San Jose, Ottawa, Monterrey, Mumbai, and Zapopan. They have a large team that's between 201-500 employees.

You can view their website at http://digitalonus.com/ or find them on Twitter, Facebook, and LinkedIn.",False,1698139922,2023-10-24T09:32:02.000Z,Ciudad de México,CDMX,MX,19.432608,-99.13321,,https://www.google.com/search?gl=us&hl=en&rciv=jb&q=database+administratorsin+mexico&start=0&ibp=htl;jobs#fpstate=tldetail&htivrt=jobs&htiq=database+administratorsin+mexico&htidocid=3zNayE6MZ8pozqJ1AAAAAA%3D%3D,2024-06-30T15:45:43.000Z,1719762343.0,"{'no_experience_required': False, 'required_experience_in_months': None, 'experience_mentioned': True, 'experience_preferred': False}",,"{'postgraduate_degree': False, 'professional_certification': False, 'high_school': False, 'associates_degree': False, 'bachelors_degree': False, 'degree_mentioned': False, 'degree_preferred': False, 'professional_certification_mentioned': False}",False,,,,,{},Database administrator,en,15114100,4,,,
5iFR753Tr6za9gnrAAAAAA==,American Standard,https://www.americanstandard-us.com/-/media/project/sites/lixil/us/american-standard-us/logo/as-logo.svg,http://www.americanstandard.com,Manufacturing,LIXIL Careers,FULLTIME,Senior Database Administrator,https://careers.lixilamericas.com/jobs/5318?lang=en-us,True,0.6786,"[{'publisher': 'LIXIL Careers', 'apply_link': 'https://careers.lixilamericas.com/jobs/5318?lang=en-us', 'is_direct': True}, {'publisher': 'Adzuna', 'apply_link': 'https://www.adzuna.com.mx/details/4511625830', 'is_direct': False}, {'publisher': 'Levels.fyi', 'apply_link': 'https://www.levels.fyi/jobs?jobId=90191270195929798', 'is_direct': False}, {'publisher': 'Talentify', 'apply_link': 'https://www.talentify.io/job/sr-database-administrator-cienega-de-flores-nuevo-leon-american-standard-5318', 'is_direct': False}]","About Us

Cada persona en el planeta sueña con un hogar mejor. Y en LIXIL, estamos comprometidos en hacer realidad el mejor hogar para todos y en todas partes. Lo hacemos realidad con soluciones tecnológicas en agua y vivienda. Somos marcas líderes mundiales como INAX, American Standard, GROHE, TOSTEM y muchas más, tocamos la vida de más de mil millones de personas cada día, transformando casas en hogares.

Nuestro planeta es el hogar que todos compartimos. Entonces, la forma en que hacemos negocios es importante. Nuestra cultura inclusiva y empoderada, nuestro espíritu emprendedor y nuestro compromiso de tener un impacto positivo en el planeta son parte integral de nuestra estrategia comercial.

LIXIL hoy está en un viaje de transformación. El mundo que nos rodea está cambiando; avances tecnológicos, necesidades en evolución, nueva demografía, expectativas cambiantes. Estos cambios sirven como oportunidades para descubrir soluciones y desbloquear el progreso para todos.

Te invitamos a hacer este viaje con nosotros, es tan desafiante como inspirador. Juntos podemos dar forma al futuro de la vida, somos un hogar para el crecimiento, la imaginación y la creatividad, un hogar para tu talento y ambición.

Un hogar para todos.

Every person on the planet dreams of a better home. And at LIXIL, we’re committed to making better homes a reality for everyone, everywhere. We make it happen with pioneering water and housing technology solutions. Home to world leading brands like INAX, American Standard, GROHE, TOSTEM and many more, we touch the lives of more than a billion people each day, transforming houses into homes.

Our planet is the home we all share. So how we do business matters. Our inclusive and empowering culture, entrepreneurial spirit and commitment to having a positive impact on the planet are integral to our business strategy.

LIXIL today is on a journey of transformation. The world around us is changing. Technological advances. Evolving needs. New demographics. Shifting expectations. These changes serve as opportunities for solutions to be discovered, and to unlock progress for all.

We invite you to make this journey with us. It is as challenging as it is inspiring. Together we can shape the future of living. We’re a home for growth, for imagination, for creativity. A home for your talent and ambition.

A home for everyone.

Visión general

Como parte del equipo de TI, eres el motor impulsor de la infraestructura tecnológica de la organización. Al trabajar directamente con colegas en todas las funciones, ayudará a garantizar que todas las aplicaciones de software y recursos digitales sean seguros, eficientes y efectivos. Su experiencia debe abarcar una amplia gama de temas y sus contribuciones son esenciales en un mundo que depende en gran medida de la tecnología. Con sólidas habilidades de resolución de problemas y gestión de proyectos, ayudará a mantener la capacidad de la organización para funcionar globalmente.

Part of the IT team, you are the driving force behind the technological infrastructure of the organization. By working directly with colleagues across all functions, you will help ensure that all software applications and digital resources are secure, efficient, and effective. Your expertise must span across a wide range of subjects, and your contributions are essential in a world heavily reliant on technology. With strong problem solving and project management skills, you will help maintain the organization’s ability to function globally.

Responsabilidades
• Administer and support database in LIXIL Americas
• Management of Oracle and SQL in on-prem and in public cloud environments
• Providing support to the new implementations, improving performance, backups,
troubleshooting, applying patches, and installing the new versions of the database
• Lead database development projects acting as an advisor to improve functionality, cost, performance and/or efficiency.
• Knowledge in other database platforms such as MySQL, PostgreSQL, DynamoDB, etc. highly desirable.
• Knowledge of AWS RDS and Google Cloud Platform Cloud SQL is highly desirable.

Requisitios

1 Expert Designer to build and implement high availability Oracle databases (RAC, Data Guard) Oracle 12G or
plus. SQL Server Standard & Enterprise
2 Expert Designer to build and implement high availability SQL Server databases 2012 or higher
3 Design, implement, and manage high availability and disaster recovery (DR) within databases per application
requirements
4 Manage Oracle and MS SQL RDS systems in the AWS cloud. Manage Cloud SQL databases running
Postgres/MySQL/Microsoft SQL Server in Google Cloud Platform. Knowledge of NoSQL databases is
preferred.
5 Work on local tickets as they pertain to database issues
6 Work on global tickets as they pertain to database issues
7 Assist and lead on database migration projects from on-prem to cloud
8 Lead various projects from the database side and execute all related responsibilities. Ability to train
subordinates or other team members as required.
9 Design and implement database in accordance to end users’ information needs
10 Use high-speed transaction recovery techniques and backup data
11 Minimize database downtime and manage parameters to provide fast query responses
12 Provide proactive and reactive data management support and training to users
13 Determine, enforce, and document database policies, procedures, and standards
14 Perform tests and evaluations regularly to ensure data security, privacy, and integrity
15 Monitor database performance, implement changes, and apply new patches/versions as required
16 Good knowledge in All in memory Process of Oracle 12g or plus

Updated: October 2019 Proprietary and Confidential
17 Hands-on experience with database standards and end-user applications
18 Excellent knowledge of data backup, recovery, security, integrity, and SQL. Conduct periodic tests to recover
databases. Develop and manage processes for carrying out these tests.
19 Familiarity with database design, documentation, and coding. Ability to write scripts.
20 Previous experience with DBA case tools (frontend/backend) and third-party tools
21 Flexibility to work depending upon the time zone of geographically dispersed teams
22 Develop and implement database strategy for licensing on-prem and in the cloud for various databases
including Oracle, MS SQL Server, MySQL, PostgreSQL, etc.
23 Basic systems knowledge of Microsoft Windows and major Linux distributions
24 Learn and support Google Big Query from a database perspective
25 Willingness to learn continuously and pickup newer skills as required by the job

EEO Statement

Declaración de Igualdad de Oportunidades de Empleo: AS Maquila México S. de R.L. de C.V. y American Standard B&K México, son empleadores que ofrecen igualdad de oportunidades. Todos los solicitantes que resulten calificados para la posición para la que apliquen, serán considerados para el empleo sin distinción de raza, color, religión, lugar de origen, ascendencia, orientación sexual, identidad de género, genética, discapacidad, estado civil, edad, estado civil, estado de salud, condición o cualquier otra característica protegida por la ley.",False,1702066500,2023-12-08T20:15:00.000Z,Ciénega de Flores,N.L.,MX,25.954395,-100.166336,,https://www.google.com/search?gl=us&hl=en&rciv=jb&q=database+administratorsin+mexico&start=0&ibp=htl;jobs#fpstate=tldetail&htivrt=jobs&htiq=database+administratorsin+mexico&htidocid=5iFR753Tr6za9gnrAAAAAA%3D%3D,2025-01-02T17:52:58.000Z,1735840378.0,"{'no_experience_required': False, 'required_experience_in_months': None, 'experience_mentioned': True, 'experience_preferred': False}",['UNAVAILABLE'],"{'postgraduate_degree': False, 'professional_certification': False, 'high_school': False, 'associates_degree': False, 'bachelors_degree': False, 'degree_mentioned': False, 'degree_preferred': False, 'professional_certification_mentioned': False}",False,,,,,{},,es,15114100,4,,3329,Other Fabricated Metal Product Manufacturing
RejdsYtNwmdHRx53AAAAAA==,EPAM Systems,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Effective_Programming_for_America_logo.svg/1200px-Effective_Programming_for_America_logo.svg.png,http://www.epam.com,Computer Services,LinkedIn,FULLTIME,Senior Database Administrator,https://mx.linkedin.com/jobs/view/senior-database-administrator-at-epam-systems-3878113993,False,0.6843,"[{'publisher': 'LinkedIn', 'apply_link': 'https://mx.linkedin.com/jobs/view/senior-database-administrator-at-epam-systems-3878113993', 'is_direct': False}, {'publisher': 'The Muse', 'apply_link': 'https://www.themuse.com/jobs/epamsystems/senior-database-administrator-e94cc8', 'is_direct': True}, {'publisher': 'Glassdoor', 'apply_link': 'https://www.glassdoor.com.mx/job-listing/database-administrator-cassandra-epam-systems-JV_KO0,32_KE33,45.htm?jl=1009086395486', 'is_direct': False}, {'publisher': 'Indeed', 'apply_link': 'https://mx.indeed.com/viewjob?jk=794088ef48d02c9f', 'is_direct': False}, {'publisher': 'Glassdoor', 'apply_link': 'https://www.glassdoor.com/job-listing/database-administrator-cassandra-epam-systems-JV_KO0,32_KE33,45.htm?jl=1009086395486', 'is_direct': False}]","Description

Are you a seasoned Database Administrator with a passion for innovation and strategic thinking?

We are seeking a dynamic professional to join our diverse and inclusive team. At EPAM, you will have the opportunity to work on a variety of interesting projects for some of the world's biggest brands. You will be part of a supportive team, driving strategic initiatives and making a significant impact.

If you are passionate about database management, optimization, and security, we invite you to apply and learn more about this exciting opportunity.

EPAM is a leading global provider of digital platform engineering and development services. We are committed to having a positive impact on our customers, our employees, and our communities. We embrace a dynamic and inclusive culture. Here you will collaborate with multi-national teams, contribute to a myriad of innovative projects that deliver the most creative and cutting-edge solutions, and have an opportunity to continuously learn and grow. No matter where you are located, you will join a dedicated, creative, and diverse community that will help you discover your fullest potential.

Responsibilities
• Provide 24x7 rotational on-call support for production databases
• Participate in database technology planning, project support, and consulting
• Maintain and improve Oracle, SQL Server, MySQL database design
• Coordinate database disaster recovery planning and testing
• Manage database security administration across various platforms including Z/OS, Windows, Linux, AIX, ESX

Requirements
• Experience with MySQL. SQL Server and Maria DB are added advantages
• Agile and innovative individuals who can manage in an environment of change and ambiguity
• Creative thinkers who take initiative and are capable of building, launching, and managing projects/programs that drive results
• Problem solvers with the ability to analyze and prioritize to meet business objectives
• Collaborative team players with superior influencing skills, who build relationships easily across various stakeholder groups

Technologies
• MySQL
• SQL Server
• Maria DB

We Offer
• Career plan and real growth opportunities
• Unlimited access to LinkedIn learning solutions
• International Mobility Plan within 25 countries
• Constant training, mentoring, online corporate courses, eLearning and more
• English classes with a certified teacher
• Support for employee’s initiatives (Algorithms club, toastmasters, agile club and more)
• Enjoyable working environment (Gaming room, napping area, amenities, events, sport teams and more)
• Flexible work schedule and dress code
• Collaborate in a multicultural environment and share best practices from around the globe
• Hired directly by EPAM & 100% under payroll
• Law benefits (IMSS, INFONAVIT, 25% vacation bonus)
• Major medical expenses insurance: Life, Major medical expenses with dental & visual coverage (for the employee and direct family members)
• 13 % employee savings fund, capped to the law limit
• Grocery coupons
• 30 days December bonus
• Employee Stock Purchase Plan
• 12 vacations days plus 4 floating days
• Official Mexican holidays, plus 5 extra holidays (Maundry Thursday and Friday, November 2nd, December 24th & 31st)
• Relocation bonus: transportation, 2 weeks of accommodation for you and your family and more
• Monthly non-taxable amount for the electricity and internet bills

Conditions
• By applying to our role, you are agreeing that your personal data may be used as in set out in EPAM´s Privacy Notice and Policy

Apply

EPAM Systems is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender, gender identity, sexual orientation, age, status as a protected veteran, status as a qualified individual with disability, or any other protected characteristic under law.

Background investigations are required for all new hires as a condition of employment, after the job offer is made. Employment will not begin until EPAM Systems receives and approves the results of the background check.",True,1711991105,2024-04-01T17:05:05.000Z,Ciudad de México,CDMX,MX,19.432608,-99.13321,,https://www.google.com/search?gl=us&hl=en&rciv=jb&q=database+administratorsin+mexico&start=0&ibp=htl;jobs#fpstate=tldetail&htivrt=jobs&htiq=database+administratorsin+mexico&htidocid=RejdsYtNwmdHRx53AAAAAA%3D%3D,2024-05-01T17:05:05.000Z,1714583105.0,"{'no_experience_required': False, 'required_experience_in_months': None, 'experience_mentioned': True, 'experience_preferred': False}",,"{'postgraduate_degree': False, 'professional_certification': False, 'high_school': False, 'associates_degree': False, 'bachelors_degree': True, 'degree_mentioned': False, 'degree_preferred': False, 'professional_certification_mentioned': False}",False,,,,,{},,en,15114100,4,,541512,Computer Systems Design Services
